Introduction to Work Session 5,fnwkc4hkoes,https://www.youtube.com/watch?v=fnwkc4hkoes,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/fnwkc4hkoes.mp4,Ivy,已完成,阿姆,,Work Session 5
Answer: Product List,RTPL87SBv6o,https://www.youtube.com/watch?v=RTPL87SBv6o,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/RTPL87SBv6o.mp4,Ivy,已完成,阿姆,,Work Session 5
Answer: Greatest,okAtgJROqgs,https://www.youtube.com/watch?v=okAtgJROqgs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/okAtgJROqgs.mp4,Ivy,已完成,阿姆,,Work Session 5
Answer: Strings to Lists,UmsFxy35ojg,https://www.youtube.com/watch?v=UmsFxy35ojg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/UmsFxy35ojg.mp4,Ivy,已完成,阿姆,,Work Session 5
Strings to Lists,dtZDA0YreLE,https://www.youtube.com/watch?v=dtZDA0YreLE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/dtZDA0YreLE.mp4,Ivy,已完成,阿姆,,Work Session 5
Mad Libs: Take Two,odcH_K6KIGk,https://www.youtube.com/watch?v=odcH_K6KIGk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/odcH_K6KIGk.mp4,Ivy,已完成,阿姆,,Work Session 5
Answer: Word in Position,nVYOlHr5Z-o,https://www.youtube.com/watch?v=nVYOlHr5Z-o,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/nVYOlHr5Z-o.mp4,Ivy,已完成,阿姆,,Work Session 5
Word in Parts of Speech,5iDomt4hdj4,https://www.youtube.com/watch?v=5iDomt4hdj4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5iDomt4hdj4.mp4,Ivy,已完成,阿姆,,Work Session 5
Answer: Putting It All Together,3pgk7k8nwvg,https://www.youtube.com/watch?v=3pgk7k8nwvg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/3pgk7k8nwvg.mp4,Ivy,已完成,阿姆,,Work Session 5
Putting It All Together,HAELdTKCp0c,https://www.youtube.com/watch?v=HAELdTKCp0c,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/HAELdTKCp0c.mp4,Ivy,已完成,阿姆,,Work Session 5
Raw Input,XV3Q2hxp-bY,https://www.youtube.com/watch?v=XV3Q2hxp-bY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/XV3Q2hxp-bY.mp4,Ivy,已完成,阿姆,,Work Session 5
,,,,,,,,
No video,,,,,,,,Project Prep
,,,,,,,,
What Will We Create? - Programming Foundations with Python,X0FoelOIZM0,https://www.youtube.com/watch?v=X0FoelOIZM0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/X0FoelOIZM0.mp4,王康龙,已完成,杨亮,已完成,Getting Started
Comfort Level - Programming Foundations with Python,wJENYjRwIwE,https://www.youtube.com/watch?v=wJENYjRwIwE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/wJENYjRwIwE.mp4,王康龙,已完成,杨亮,已完成,Getting Started
Test for Loops - Programming Foundations with Python,v8ZLOwJneKo,https://www.youtube.com/watch?v=v8ZLOwJneKo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/v8ZLOwJneKo.mp4,王康龙,已完成,杨亮,已完成,Getting Started
Test for If Statements - Programming Foundations with Python,ZfRmEoQV-G8,https://www.youtube.com/watch?v=ZfRmEoQV-G8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ZfRmEoQV-G8.mp4,王康龙,已完成,杨亮,已完成,Getting Started
What Will We Learn? - Programming Foundations with Python,FHdj1-JUH48,https://www.youtube.com/watch?v=FHdj1-JUH48,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/FHdj1-JUH48.mp4,王康龙,已完成,杨亮,已完成,Getting Started
Course Map - Programming Foundations with Python,_irl-1U5rPA,https://www.youtube.com/watch?v=_irl-1U5rPA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/_irl-1U5rPA.mp4,王康龙,已完成,杨亮,已完成,Getting Started
,,,,,,,,
Course Map,uyu2vzsb_GM,https://www.youtube.com/watch?v=uyu2vzsb_GM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/uyu2vzsb_GM.mp4,,,,,Use Functions
Take a Break (Story),g3VbTGxk4Sg,https://www.youtube.com/watch?v=g3VbTGxk4Sg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/g3VbTGxk4Sg.mp4,,,,,Use Functions
Take a Break (Output),C29aerpwkc8,https://www.youtube.com/watch?v=C29aerpwkc8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/C29aerpwkc8.mp4,,,,,Use Functions
One Way of Doing This,9cPRngM800E,https://www.youtube.com/watch?v=9cPRngM800E,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/9cPRngM800E.mp4,,,,,Use Functions
What Is the Error?,JWUVJTnuOds,https://www.youtube.com/watch?v=JWUVJTnuOds,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/JWUVJTnuOds.mp4,,,,,Use Functions
Squashing the Bug,TI82tAzBAT8,https://www.youtube.com/watch?v=TI82tAzBAT8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/TI82tAzBAT8.mp4,,,,,Use Functions
Making the Program Wait,bhplCNECg9E,https://www.youtube.com/watch?v=bhplCNECg9E,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/bhplCNECg9E.mp4,,,,,Use Functions
Answer: Adding a Loop,sfBDzENUyXI,https://www.youtube.com/watch?v=sfBDzENUyXI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/sfBDzENUyXI.mp4,,,,,Use Functions
Adding a Loop,Rb1tUjWb744,https://www.youtube.com/watch?v=Rb1tUjWb744,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Rb1tUjWb744.mp4,,,,,Use Functions
Making the Program Wait Longer,D5IlAZ87T9c,https://www.youtube.com/watch?v=D5IlAZ87T9c,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/D5IlAZ87T9c.mp4,,,,,Use Functions
Where Does Webbrowser Come From?,5TGY5p07g6M,https://www.youtube.com/watch?v=5TGY5p07g6M,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5TGY5p07g6M.mp4,,,,,Use Functions
Reading Webbrowser Documentation,iGiwgbLkwOA,https://www.youtube.com/watch?v=iGiwgbLkwOA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/iGiwgbLkwOA.mp4,,,,,Use Functions
Enhancing the Take a Break Project,9lNqiCr7LtA,https://www.youtube.com/watch?v=9lNqiCr7LtA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/9lNqiCr7LtA.mp4,,,,,Use Functions
Take a Break Mini-Project - Programming Foundations with Python,CM_7I4xUIns,https://www.youtube.com/watch?v=CM_7I4xUIns,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/CM_7I4xUIns.mp4,,,,,Use Functions
Course Map,fVxeS6NZ8zA,https://www.youtube.com/watch?v=fVxeS6NZ8zA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/fVxeS6NZ8zA.mp4,,,,,Use Functions
Secret Message (Story),rDzq5zr5r98,https://www.youtube.com/watch?v=rDzq5zr5r98,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/rDzq5zr5r98.mp4,,,,,Use Functions
Secret Message (Output),Gw-aVXckxD4,https://www.youtube.com/watch?v=Gw-aVXckxD4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Gw-aVXckxD4.mp4,,,,,Use Functions
Planning a Secret Message - Programming Foundations with Python,zn8BmoQQw8A,https://www.youtube.com/watch?v=zn8BmoQQw8A,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/zn8BmoQQw8A.mp4,,,,,Use Functions
Opening a File,f8CjSt624pc,https://www.youtube.com/watch?v=f8CjSt624pc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/f8CjSt624pc.mp4,,,,,Use Functions
Changing Filenames,eLo3sbnceGg,https://www.youtube.com/watch?v=eLo3sbnceGg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/eLo3sbnceGg.mp4,,,,,Use Functions
Checking os Documentation,q_fkhTbNAmc,https://www.youtube.com/watch?v=q_fkhTbNAmc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/q_fkhTbNAmc.mp4,,,,,Use Functions
Renaming Files,vL2ddOmQDsI,https://www.youtube.com/watch?v=vL2ddOmQDsI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/vL2ddOmQDsI.mp4,,,,,Use Functions
What Is the Error?,PIq8gJ_31kY,https://www.youtube.com/watch?v=PIq8gJ_31kY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/PIq8gJ_31kY.mp4,,,,,Use Functions
Squashing the Bug,TMw5EzdIucE,https://www.youtube.com/watch?v=TMw5EzdIucE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/TMw5EzdIucE.mp4,,,,,Use Functions
Rename Troubles - Programming Foundations with Python,Ecox7LxL4yw,https://www.youtube.com/watch?v=Ecox7LxL4yw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Ecox7LxL4yw.mp4,,,,,Use Functions
Where Does os Come From?,P08aIYdRv7M,https://www.youtube.com/watch?v=P08aIYdRv7M,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/P08aIYdRv7M.mp4,,,,,Use Functions
Reading os Documentation,9ZcjDRt-4p0,https://www.youtube.com/watch?v=9ZcjDRt-4p0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/9ZcjDRt-4p0.mp4,,,,,Use Functions
Secret Message Mini-Project - Programming Foundations with Python,N03pVz4hhss,https://www.youtube.com/watch?v=N03pVz4hhss,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/N03pVz4hhss.mp4,,,,,Use Functions
Edge Case,7Mq4e_BqAi0,https://www.youtube.com/watch?v=7Mq4e_BqAi0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/7Mq4e_BqAi0.mp4,,,,,Use Functions
When Functions Do Not Suffice,T6_ncBkpJHg,https://www.youtube.com/watch?v=T6_ncBkpJHg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/T6_ncBkpJHg.mp4,,,,,Use Functions
,,,,,,,,
Course Map,GDLbBxd4cLc,https://www.youtube.com/watch?v=GDLbBxd4cLc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/GDLbBxd4cLc.mp4,,,,,Draw Turtles
Drawing Turtles (Story),rPi80SwbEDI,https://www.youtube.com/watch?v=rPi80SwbEDI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/rPi80SwbEDI.mp4,,,,,Draw Turtles
Drawing Turtles (Output),1cM05mJK4JQ,https://www.youtube.com/watch?v=1cM05mJK4JQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/1cM05mJK4JQ.mp4,,,,,Draw Turtles
Answer: How to Draw a Square,BmPHi8M8iZo,https://www.youtube.com/watch?v=BmPHi8M8iZo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/BmPHi8M8iZo.mp4,,,,,Draw Turtles
How to Draw a Square,ZPvQOJIovA8,https://www.youtube.com/watch?v=ZPvQOJIovA8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ZPvQOJIovA8.mp4,,,,,Draw Turtles
Drawing a Square,yXvD0K443O0,https://www.youtube.com/watch?v=yXvD0K443O0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yXvD0K443O0.mp4,,,,,Draw Turtles
Change Turtle Shape,AL6SxBVdFAk,https://www.youtube.com/watch?v=AL6SxBVdFAk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/AL6SxBVdFAk.mp4,,,,,Draw Turtles
Where Does Turtle Come From?,G_Mo57uoMb4,https://www.youtube.com/watch?v=G_Mo57uoMb4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/G_Mo57uoMb4.mp4,,,,,Draw Turtles
Reading Turtle Documentation,ESMZI8djuFo,https://www.youtube.com/watch?v=ESMZI8djuFo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ESMZI8djuFo.mp4,,,,,Draw Turtles
Two Turtles,D1ZD1d_xx8Y,https://www.youtube.com/watch?v=D1ZD1d_xx8Y,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/D1ZD1d_xx8Y.mp4,,,,,Draw Turtles
What's Wrong With This Code?,4HT4BwV-bqs,https://www.youtube.com/watch?v=4HT4BwV-bqs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4HT4BwV-bqs.mp4,,,,,Draw Turtles
Improving Code Quality - Programming Foundations with Python,fIjQioYtiDw,https://www.youtube.com/watch?v=fIjQioYtiDw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/fIjQioYtiDw.mp4,,,,,Draw Turtles
What Is a Class?,vSznJAwSd78,https://www.youtube.com/watch?v=vSznJAwSd78,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/vSznJAwSd78.mp4,,,,,Draw Turtles
Making a Circle out of Squares,P2wRyGo_xXA,https://www.youtube.com/watch?v=P2wRyGo_xXA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/P2wRyGo_xXA.mp4,,,,,Draw Turtles
Turtle Mini-Project - Programming Foundations with Python,4Ea22iSyAK4,https://www.youtube.com/watch?v=4Ea22iSyAK4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/4Ea22iSyAK4.mp4,,,,,Draw Turtles
Comfort Level,yBBwkpUbNS8,https://www.youtube.com/watch?v=yBBwkpUbNS8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yBBwkpUbNS8.mp4,,,,,Draw Turtles
They Look So Similar,d4RZ6fIqKOg,https://www.youtube.com/watch?v=d4RZ6fIqKOg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/d4RZ6fIqKOg.mp4,,,,,Draw Turtles
,,,,,,,,
Course Map,1Q58F5uI8as,https://www.youtube.com/watch?v=1Q58F5uI8as,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/1Q58F5uI8as.mp4,,,,,Send a Text
Send Text Messages (Story),KZbOWH3AkVY,https://www.youtube.com/watch?v=KZbOWH3AkVY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/KZbOWH3AkVY.mp4,,,,,Send a Text
Send Text Messages (Output),VLvGcAjXmhY,https://www.youtube.com/watch?v=VLvGcAjXmhY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/VLvGcAjXmhY.mp4,,,,,Send a Text
Setting Up Our Code,vLqoYZOjQ1s,https://www.youtube.com/watch?v=vLqoYZOjQ1s,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/vLqoYZOjQ1s.mp4,,,,,Send a Text
Registering with Twilio,pHmX0bOVb58,https://www.youtube.com/watch?v=pHmX0bOVb58,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/pHmX0bOVb58.mp4,,,,,Send a Text
Running Our Code,BKWocLrQxNE,https://www.youtube.com/watch?v=BKWocLrQxNE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/BKWocLrQxNE.mp4,,,,,Send a Text
Python Keyword From,e_dImT2vppM,https://www.youtube.com/watch?v=e_dImT2vppM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/e_dImT2vppM.mp4,,,,,Send a Text
Investigating the Code,F_UlNT_fy7Y,https://www.youtube.com/watch?v=F_UlNT_fy7Y,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/F_UlNT_fy7Y.mp4,,,,,Send a Text
Where Does Twilio Come From?,16xUyJBsSMw,https://www.youtube.com/watch?v=16xUyJBsSMw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/16xUyJBsSMw.mp4,,,,,Send a Text
Connecting Turtle and Twilio,ypyd_uzhySA,https://www.youtube.com/watch?v=ypyd_uzhySA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ypyd_uzhySA.mp4,,,,,Send a Text
Send Text Messages Mini-Project - Programming Foundations with Python,z12bwPpO3lw,https://www.youtube.com/watch?v=z12bwPpO3lw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/z12bwPpO3lw.mp4,,,,,Send a Text
,,,,,,,,
Course Map,j1lvdzqWOVI,https://www.youtube.com/watch?v=j1lvdzqWOVI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/j1lvdzqWOVI.mp4,,,,,Profanity Editor
Profanity Editor (Story) - Programming Foundations with Python,5biF7IHvmNE,https://www.youtube.com/watch?v=5biF7IHvmNE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/5biF7IHvmNE.mp4,,,,,Profanity Editor
Planning Profanity Editor - Programming Foundations with Python,20oJAm62QO8,https://www.youtube.com/watch?v=20oJAm62QO8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/20oJAm62QO8.mp4,,,,,Profanity Editor
Reading from a File - Programming Foundations with Python,SBVGqyFKtco,https://www.youtube.com/watch?v=SBVGqyFKtco,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/SBVGqyFKtco.mp4,,,,,Profanity Editor
Place Function Open,yJN6zuokgkQ,https://www.youtube.com/watch?v=yJN6zuokgkQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/yJN6zuokgkQ.mp4,,,,,Profanity Editor
Reading Open Documentation,tjomdJmEzZs,https://www.youtube.com/watch?v=tjomdJmEzZs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/tjomdJmEzZs.mp4,,,,,Profanity Editor
Connecting Turtle and Open,zW0jDpqCZkI,https://www.youtube.com/watch?v=zW0jDpqCZkI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/zW0jDpqCZkI.mp4,,,,,Profanity Editor
Built-In Python Functions,hR1TAhi60CM,https://www.youtube.com/watch?v=hR1TAhi60CM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/hR1TAhi60CM.mp4,,,,,Profanity Editor
Checking for Curse Words,HuGlj9yGFXw,https://www.youtube.com/watch?v=HuGlj9yGFXw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/HuGlj9yGFXw.mp4,,,,,Profanity Editor
Accessing a Website with Code,uB1JxHWgj6U,https://www.youtube.com/watch?v=uB1JxHWgj6U,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/uB1JxHWgj6U.mp4,,,,,Profanity Editor
Answer: Place urllib and urlopen,ibzqW2qFkic,https://www.youtube.com/watch?v=ibzqW2qFkic,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/ibzqW2qFkic.mp4,,,,,Profanity Editor
Place Urllib and Urlopen,WZUz47Lqtwg,https://www.youtube.com/watch?v=WZUz47Lqtwg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/WZUz47Lqtwg.mp4,,,,,Profanity Editor
Printing a Better Output,NHDlO5y_BBw,https://www.youtube.com/watch?v=NHDlO5y_BBw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/NHDlO5y_BBw.mp4,,,,,Profanity Editor
Profanity Editor Mini-Project,sGbS5lmFHwo,https://www.youtube.com/watch?v=sGbS5lmFHwo,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/sGbS5lmFHwo.mp4,,,,,Profanity Editor
"Connecting Turtle, Open, and Urllib",X1kvdqhJLF8,https://www.youtube.com/watch?v=X1kvdqhJLF8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/X1kvdqhJLF8.mp4,,,,,Profanity Editor
,,,,,,,,
Course Map,E_2QgP_xuFs,https://www.youtube.com/watch?v=E_2QgP_xuFs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/E_2QgP_xuFs.mp4,见习生,,,,Movie Website Creation
Answer: What Should Class Movie Remember?,HwbJbMUkv64,https://www.youtube.com/watch?v=HwbJbMUkv64,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/HwbJbMUkv64.mp4,见习生,,,,Movie Website Creation
What Should Class Movie Remember?,hkNUwfRagFw,https://www.youtube.com/watch?v=hkNUwfRagFw,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/hkNUwfRagFw.mp4,见习生,,,,Movie Website Creation
Defining Class Movie,AOB_z7Nhi7g,https://www.youtube.com/watch?v=AOB_z7Nhi7g,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/AOB_z7Nhi7g.mp4,见习生,,,,Movie Website Creation
Answer: What Happens When,35mlImPej8k,https://www.youtube.com/watch?v=35mlImPej8k,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/35mlImPej8k.mp4,见习生,,,,Movie Website Creation
What Happens When,e4AFN3rYkR0,https://www.youtube.com/watch?v=e4AFN3rYkR0,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/e4AFN3rYkR0.mp4,见习生,,,,Movie Website Creation
Defining __init__,AjYOMk-4NIU,https://www.youtube.com/watch?v=AjYOMk-4NIU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/AjYOMk-4NIU.mp4,见习生,,,,Movie Website Creation
What Is Going On Behind the Scenes,rzvGFSstk9o,https://www.youtube.com/watch?v=rzvGFSstk9o,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/rzvGFSstk9o.mp4,见习生,,,,Movie Website Creation
Answer: What Will Be the Output?,MTN7ZBbSOas,https://www.youtube.com/watch?v=MTN7ZBbSOas,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/MTN7ZBbSOas.mp4,见习生,,,,Movie Website Creation
What Will Be the Output?,MnDs5GF3AMs,https://www.youtube.com/watch?v=MnDs5GF3AMs,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/MnDs5GF3AMs.mp4,见习生,,,,Movie Website Creation
Behind the Scenes,jllPK33aPw8,https://www.youtube.com/watch?v=jllPK33aPw8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/jllPK33aPw8.mp4,见习生,,,,Movie Website Creation
Answer: Is Self Important?,es5ANbdhnAg,https://www.youtube.com/watch?v=es5ANbdhnAg,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/es5ANbdhnAg.mp4,见习生,,,,Movie Website Creation
Is Self Important?,8e7jzMa5VBM,https://www.youtube.com/watch?v=8e7jzMa5VBM,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/8e7jzMa5VBM.mp4,见习生,,,,Movie Website Creation
Next Up: Show_trailer,mnd_Sk99D1Q,https://www.youtube.com/watch?v=mnd_Sk99D1Q,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/mnd_Sk99D1Q.mp4,见习生,,,,Movie Website Creation
Playing Movie Trailer,_eC4wJ168TY,https://www.youtube.com/watch?v=_eC4wJ168TY,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/_eC4wJ168TY.mp4,见习生,,,,Movie Website Creation
Play Your Favorite Trailer,d0AXYtk_2Sc,https://www.youtube.com/watch?v=d0AXYtk_2Sc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/d0AXYtk_2Sc.mp4,见习生,,,,Movie Website Creation
Recap Vocab,11G5sBkY9tQ,https://www.youtube.com/watch?v=11G5sBkY9tQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/11G5sBkY9tQ.mp4,见习生,,,,Movie Website Creation
Designing the Movie Website,CaWdvu-_COI,https://www.youtube.com/watch?v=CaWdvu-_COI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/CaWdvu-_COI.mp4,见习生,,,,Movie Website Creation
Coding the Movie Website,0nPfoN1bg3E,https://www.youtube.com/watch?v=0nPfoN1bg3E,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/0nPfoN1bg3E.mp4,见习生,,,,Movie Website Creation
Movie Website Mini-Project,uBKZKv_42Ho,https://www.youtube.com/watch?v=uBKZKv_42Ho,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/uBKZKv_42Ho.mp4,见习生,,,,Movie Website Creation
Comfort Level,KvM3MdGrCyE,https://www.youtube.com/watch?v=KvM3MdGrCyE,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/KvM3MdGrCyE.mp4,见习生,,,,Movie Website Creation
,,,,,,,,
Advanced Ideas in OOP,wJEkG_0KfpU,https://www.youtube.com/watch?v=wJEkG_0KfpU,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/wJEkG_0KfpU.mp4,,,,,Advanced Class Making
Class Variables,_Cyq3ypyHkk,https://www.youtube.com/watch?v=_Cyq3ypyHkk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/_Cyq3ypyHkk.mp4,,,,,Advanced Class Making
Using Predefined Class Variables,VebThG7xx8I,https://www.youtube.com/watch?v=VebThG7xx8I,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/VebThG7xx8I.mp4,,,,,Advanced Class Making
Inheritance,nVuuDbWORKk,https://www.youtube.com/watch?v=nVuuDbWORKk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/nVuuDbWORKk.mp4,,,,,Advanced Class Making
Class Parent,EoiXT3w7-1I,https://www.youtube.com/watch?v=EoiXT3w7-1I,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/EoiXT3w7-1I.mp4,,,,,Advanced Class Making
What's the Output?,QnP927KF_JI,https://www.youtube.com/watch?v=QnP927KF_JI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/QnP927KF_JI.mp4,,,,,Advanced Class Making
Class Child,87VWYV4nFFQ,https://www.youtube.com/watch?v=87VWYV4nFFQ,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/87VWYV4nFFQ.mp4,,,,,Advanced Class Making
Transitioning to Class Movie,HyczRu6ST8I,https://www.youtube.com/watch?v=HyczRu6ST8I,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/HyczRu6ST8I.mp4,,,,,Advanced Class Making
Updating the Design for Class Movie,oSCCUFgG8Jc,https://www.youtube.com/watch?v=oSCCUFgG8Jc,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/oSCCUFgG8Jc.mp4,,,,,Advanced Class Making
Reusing Methods,DNcc785w_h4,https://www.youtube.com/watch?v=DNcc785w_h4,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/DNcc785w_h4.mp4,,,,,Advanced Class Making
Method Overriding,FVQkidQIWgI,https://www.youtube.com/watch?v=FVQkidQIWgI,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/FVQkidQIWgI.mp4,,,,,Advanced Class Making
Next Stop - Final Project,7DqC8A0Vth8,https://www.youtube.com/watch?v=7DqC8A0Vth8,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/7DqC8A0Vth8.mp4,,,,,Advanced Class Making
,,,,,,,,
No video,,,,,,,,Project Prep
,,,,,,,,
Introduction,MEPeCaHhBNA,https://www.youtube.com/watch?v=MEPeCaHhBNA,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/MEPeCaHhBNA.mp4,Ivy,已完成,阿姆,,Discover Your Path
You Are Here!,J5WFG5heQ0U,https://www.youtube.com/watch?v=J5WFG5heQ0U,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/J5WFG5heQ0U.mp4,Ivy,已完成,阿姆,,Discover Your Path
Learning Zones,Pr8N9Iq9BKk,https://www.youtube.com/watch?v=Pr8N9Iq9BKk,https://s3.cn-north-1.amazonaws.com.cn/u-vid-hd/Pr8N9Iq9BKk.mp4,Ivy,已完成,阿姆,,Discover Your Path
